ID,TEXT,LABEL
6414,خطر ببالي قصه تذكرتها   بطل السوريين عم ياكلولن خبزن للبنانيين ? !!!!!  قصدي انحليت القصه وذاق السوري علی حالو وصار يخفف اكل خبز ? لان ما عاد اسمعت شي !!!! عكل حال الله يهدي البال,0
6415,"""RT @AlghamdiProf: #هاهم اليهود يدرسون التوراة حتى داخل اقسام الشرطة بينما يطالب رموز العلمانية عندنا بغلق حلقات التحفيظ ونبذ الاسلام بزعم أ…""",0
6416,القبض على قيادى من حزب النور فى بنى سويف اكيد اخوان ايه المانع اهلاوى بيشجع الزمالك,1
6417,نص اكاونتات هاري بوتر دارولي فولو 😂💗,0
6418,"""RT @Amer_Abdulla: يقول مدرب منتخبنالو خسرت السعودية من اليابان وفزنا على العراق بنتعادل في النقاط !!!!ممكن رغم ان السعودية 10 ونحن 6 ك…""",0
6419,الدنيا اتقلبت علي ترامب يا ولاد والله هيشيل الليله كلها,1
6420,"""شاهد “JUUK”حزام من الألومنيوم لساعة أبل الذكية بسعر 50 دولار فقط https://t.co/7jDM9bQdv3""",0
6421,#يتيم_المجد وضعه مزري يذكرني ببشار النعجه يوم يجلس مع بوتين,0
6422,خلاص يا جماعه مفيش امل غير اننا ننزل الامتحانات وامرنا ع الله   ولعل الله يحدث بعد ذلك امرا   وما دام السيسي طلع وقال ان الامتحانات بوقتها يبقي مين اللي يقدر يعارض قرار الريس   منظمة الصحه العالميه ولا ترامب 😂؟  #العدل_لقضيه_الطباخ3ث,0
6423,كم ذبحني غيابك وأستحيت اسألكأنت تشتاقلي .. كثر ما أشتاقلك ؟.,0
6424,"""RT @mh_awadi: #مصر في الأخبار :أغذية ملوثةأكل لحوم الحميرإعتقالات قسريةقتل بلا محاكمةحرب على الإسلامتحالف مع سفاحي #حلبطعن في ظهر #…""",0
6425,يوم اديله 10/10 ونجمه💘,0
6426,بشار احذر غضب العرب فأنهم إذا غضبو غيرو صورة العرض و غردو في التويتر,1
6427,#بوتفليقة مصر؟ اممممم #السيسي أغبى من إنه يتركها إلا كما تركها #القذافي,0
6428,انا م بارد عادي انا بارد لابعد الحدود.   ال temper بتاعي عشان توصل لحته ان انتا تضايقني  مش هنوصل. فاهم قصدي؟! ف انا دايما كدا اللي هوا relak  العالم بيبوظ وانا عادي..,0
6429,"""اخبار برشلونة اليوم Tuesday 11/10/2016 : اللاعبون الذين لم يتعرضوا للإصابة في برشلونة https://t.co/FIipdQRbjx""",0
6430,الجو بره النهارده اديله ١٠ من ١٠ و نجمه والله ايه اللذاذه دي ♥️♥️,0
6431,منظمة الصحة العالمية    مشاهدة برشلونة علاج ل فيروس كورونا 😂  يقضي على الفايروس بشكل سريع وفعال https://t.co/cmF659AOVU,1
6432,#اوعى_تنسى انو احسن هدفين لعام 2014 وبكل صدق تم تسجيلهم بالدوري الاردني,0
6433,بيتهيألي لو اتغير اسم المايوه الشرعي لأي حاجة غير بوركيني جزء كبير من الأزمة هايتحل,1
6434,#عاجل #السيسي يكلف مدير مكتبه اللواء #عباس_كامل بتسيير أعمال جهاز المخابرات العامة #مصر,0
6435,"""حلبحلب ترحب بكمطرد #الإرهاب من حلب الشرقية بداية النهاية للقوى المظلمة #الوهابية #الغربية و #الصهيونية#سورية#روسيا#إيران""",0
6436,"""@abuali_1968 أهل ريال مدريد ركزوا بأندية العالم Good luck""",0
6437,"""تالت فيديو لدفعتنا #MannequinChallenge Midterm theme دمنا اقوي دفعة ف الكلية <3 https://t.co/t70aosNmPJ""",0
6438,أي حد عايز ينتخب فرعون يبقى يدور على آلة زمن ترجع به هو لوحده لعصر ما قبل الميلاد,1
6439,ننننوووو مممققدرر صغيلل😭😭🥺🤏🏻. https://t.co/Ozh8LdjyWx,0
6440,عماد أديب بيقولك كتر الضرب بيؤدي إلى احتمال سقوط قنابل او رصاص في الفنادق مما يؤدي إلى التأثير ع السياحة... رد انت يا حسين #مصر #مرسي,1
6441,لو اقدر اخليك جنبي ع طول ♡',0
6442,"لا زلت ابتسم بـ   كلما تذكرت حماقٱتي السابقة ﻛـتعلقي ببعض الأشخاص اللذين لا يستحقون مني إلا النسيان""",0
6443,"متحدث #الحرية_والعدالة : عملي مع #الإخوان ""سبوبة"" والنيابة تأمر بحبسه ميمو",0
6444,الميزه ف تويتر انه بيعرفني مصطلحات مكنتش اسمع عنها زي المايوه الشرعي اسمه بوركيني وحاجات غريبه كده,1
6445,حتي لو الامتحانات ف معادها انا مش هذاكر غير يوم الاتنين,0
6446,#خبر_وتعليق الخبر:-الرئيس الروسي بوتين يندد خلال مكالمة هاتفية مع الملك السعودي بإطلاق الصاروخ اليمني على الرياض التعليق:- هههههههه شوف يا باشا كيف يصبح وضع الذي يجلس كثير مع ملوك الخليج يتحول ل   حتى لو كان رئيس أمبراطورية روسيا يعني ضاع الحياء كل الحياء من وجوهكم وألسنتكم,1
6447,احلى أغنية تيتر في رمضان اغنية شيرين - مشاعر من مسلسل حكاية حياة | النسخة الاصلية  مصر  كلام في الحب,0
6448,يزيد .. انت غلطان الشيعة نسبتهم في البحرين ما تتجاوز الـ ٢٪ #استهبال_تايم #شخابيط,1
6449,"#فهههههههههد_غشششششششاااااام_الببببصمممممانالرافع،bOI",0
6450,من النهارده هتبتدي كل الوساخات اللي كان نظام مبارك بيرددها عن هيكل تتردد على ألسنة الإخوان وأنصارهم للإنتقام من كلامه عن فشل مرسي وجماعته,0
6451,@omgitsDEW غوتشي 😍😍😄😄,0
6452,"""RT @TheBaghdadPost: فيديو..معارض سوري: سنتخذ إجراءات تجبر #روسيا و #إيران و #بشار على""التفاوض""#بغداد_بوست #سورياhttps://t.co/LSSbp6R5JS h…""",0
6453,احترمي نفسك انتي وبنتك يا حجة,0
6454,"""ما خطة أوباما البديلة في “سوريا” بعد فشل المفاوضات ؟https://t.co/syfUELWz27""",0
6455,اسخروا.. فقط من «الإخوان» - ديانا مقلد: #مصر #باسم_يوسف #سيسي #إخوان   #إعلام,0
6456,"""عبرت من بوّابة الدموعإلى صقيع الشمس والبردلا أهل لي في خيمتي وحديعشرون عاماً وأنا يسكنني الحنين والرجوع ..… https://t.co/Nt2ds8NAbW""",0
6457,كل ما بشوف كلمة بوركيني مش بييجي في دماغي غير شخص من بوركينافاسو وبجد دماغي لازم تبطل اللي بتعمله فيا ده,1
6458,#NAME?,0
6459,كل مابكراش على حد في تويتر هنا يابيطلع من بلد تانيه يا اندر ايدچ.,1
6460,اسعار الكتب ف المعرض حاجه يعني عاوزه حد بايع كليته والله اي الاسعار دي 🙂 🙆بس هو كخروجه حلوة مش بطال 😐 #معرض_القاهرة_الدولى_للكتاب,1
6461,مادري ليش أحس إن آخرتها مع قناة #العربية إنها تطلع وتقول على الهواء مباشرة : نعم نريد إسقاط مرسي :D,1
6462,"""حسبي الله ونعم الوكيل 😥😥😢#بنغازي 💔""",0
6463,"(1/2) يا عزيزي رعد ، وما دخل العدو فيما نقول ؟ ما نقوله نوجهه إلى المجلس الانتقالي فقط. هذا بيننا بين، ومن نسمعه من خارج الجنوب يقول أي كلمة نقولها وبصوت واحد : (( ليس لكم أي شأن )) من يقرأ كتاب هيلاري كلينتون ( الخيارات الصعبة ) يجد أنها تتكلم عن أخطاء مازالت ترتكبها امريكا",0
6464,"""أبل تتصدر قائمة أعلى الشركات قيمة https://t.co/dWhFutTtG5 https://t.co/0XwVx2uTgl""",0
6465,واحد يعنى ( وننننن ) الاعلام اتجن .. اتنين يعنى ( توووو ) علمانيه نوو :D تلاته يعنى ( ثررررى ) الشعب المصرى فرى :D   #باسم_يوسف :D,1
6466,"""@STC_KSA @ghamdisu بوكيمون اجل 😂😂😂😂😂😂😂😂😂 كم انتم مصخره""",1
6467,"حاجتين كان ممكن أفرح لو رجعوا , الدوري و باسم يوسف و أهو الحمد لله التانية رجعت ,  ",0
6468,_ #_ #اكتوبر #الاخوان_جماعة_ارهابية خرائر الاخوان,1
6469,مشكلة اليسار مش اللي قاله العريان مشكلته إن رغم كونه الفصيل الأكثر فاعلية ونضالية في الثورة المصرية لم يستطع طرح شكل,0
6470,فضيحه تانيه أنا لسه ماسك ف مستشفي راس سدر وعرفت ان تم أخذ من الدوله حدود ١٥١ مليون جنيه لم يتم صرف ٦٠٪ منها,0
6471,وضع وزارة الصحه مع اهل الرياض في قادم الايام 👇😂😂😂 https://t.co/ZAsmajnMZY,0
6472,#الخائن_السيسي #مصر   #الأنقلاب_العسكري,0
6473,النائب فيصل الكندري يكشف في مؤتمر صحفي عن إجراء عمليات قسطرة لمرضى في مستشفى مبارك بدعامات منتهية الصلاحية ومزورة   !!,0
6474,"""بين منع الأذان في #القدس ومنع الصلاة في #البحرين.. الجريمة واحدة – موقع قناة المنار – لبنان https://t.co/Mo3XEcXb09 عبر @almanarnews""",0
6475,"""#الكويت تعلن تدشين مقر حلف #الناتو الإقليمي 2017- للتفاصيل اضغط الرابط https://t.co/mzltAJDFnt #الوطن_العربى https://t.co/CpAefBrFug""",0
6476,"""#الولايات_المتحدة شرطة نيويورك تنشر فيديو للص يسرق عبوة  تحوي 39 كجم من السبائك الذهبية ويفربها بمنتهى السهولة https://t.co/qeWpNu1w3B""",0
6477,"يلا أكيف ع حالي زي كأنو أنا إللي بسموه ""بروجريسف"" و رح أطق ع سلام مع اسرائيل.  ",1
6478,كنت معارض ل اليجري  ومخالف في الرأي لمحبيه  حاليا انا عدو له و لمحبيه وكاره له و لمحبيه   تبًا السوشيال ميديا التي أعطت الفرصة لمحبيه للتعبير عن رايهم,0
6479,"""فيسبوك هيستوري دي هتبقي حاجه مرعبه كمان 20،30 سنه .. لما تلاقي هيستوري ليك بالبعد الزمني ده هيبقي الوضع مأسوي والله""",0
